"Repository","Filename","Filetype","Lines"
"vsr-offline-core","main_test.cpp","cpp",26
"vsr-offline-core","libvsr-core-tests.gyp","gyp",58
"vsr-offline-core","README.md","md",3
"vsr-offline-core","libvsr-core-target-objc.gypi","gypi",91
"vsr-offline-core","Makefile","Makefile",110
"vsr-offline-core","data_manager.h","h",97
"vsr-offline-core","auth_api.h","h",28
"vsr-offline-core","search_api.h","h",28
"vsr-offline-core","user_api.cpp","cpp",62
"vsr-offline-core","vsr_api_handler_class.cpp","cpp",19
"vsr-offline-core","vsr_api_handler_class.h","h",24
"vsr-offline-core","search_api.cpp","cpp",78
"vsr-offline-core","books_api.cpp","cpp",382
"vsr-offline-core","books_api.h","h",43
"vsr-offline-core","auth_api.cpp","cpp",121
"vsr-offline-core","user_api.h","h",29
"vsr-offline-core","vsr_service_manager.cpp","cpp",97
"vsr-offline-core","book_download_manager.cpp","cpp",333
"vsr-offline-core","book_download_manager.h","h",76
"vsr-offline-core","book_manager.cpp","cpp",66
"vsr-offline-core","book_downloader.h","h",176
"vsr-offline-core","book_manager.h","h",50
"vsr-offline-core","book_downloader.cpp","cpp",446
"vsr-offline-core","book_position_action.h","h",47
"vsr-offline-core","book_highlight_action.h","h",49
"vsr-offline-core","book_bookmark_action.h","h",49
"vsr-offline-core","book_archive_action.h","h",44
"vsr-offline-core","book_bookmark_action.cpp","cpp",45
"vsr-offline-core","book_open_action.h","h",45
"vsr-offline-core","book_open_payload.cpp","cpp",143
"vsr-offline-core","book_position_payload.h","h",52
"vsr-offline-core","book_bookmark_payload.cpp","cpp",88
"vsr-offline-core","book_archive_payload.cpp","cpp",146
"vsr-offline-core","book_open_payload.h","h",56
"vsr-offline-core","book_bookmark_payload.h","h",48
"vsr-offline-core","book_archive_payload.h","h",55
"vsr-offline-core","book_highlight_payload.cpp","cpp",93
"vsr-offline-core","book_position_payload.cpp","cpp",140
"vsr-offline-core","book_highlight_payload.h","h",51
"vsr-offline-core","book_position_action.cpp","cpp",41
"vsr-offline-core","actions.h","h",33
"vsr-offline-core","vsr_actions_builder.cpp","cpp",84
"vsr-offline-core","book_open_action.cpp","cpp",46
"vsr-offline-core","vsr_actions_builder.h","h",31
"vsr-offline-core","book_archive_action.cpp","cpp",47
"vsr-offline-core","book_highlight_action.cpp","cpp",53
"vsr-offline-core","device_activation_dao.cpp","cpp",59
"vsr-offline-core","device_activation_dao.h","h",45
"vsr-offline-core","device_activation.h","h",74
"vsr-offline-core","device_activation.cpp","cpp",94
"vsr-offline-core","book_state_provider.h","h",40
"vsr-offline-core","book_provider.h","h",57
"vsr-offline-core","book_provider.cpp","cpp",133
"vsr-offline-core","book_state_provider.cpp","cpp",25
"vsr-offline-core","book_dao.h","h",43
"vsr-offline-core","book_dao.cpp","cpp",61
"vsr-offline-core","book_highlight_dao.h","h",48
"vsr-offline-core","book_bookmark_dao.cpp","cpp",88
"vsr-offline-core","book_state_dao.h","h",43
"vsr-offline-core","book_bookmark_dao.h","h",48
"vsr-offline-core","book_highlight_dao.cpp","cpp",88
"vsr-offline-core","book_state_dao.cpp","cpp",71
"vsr-offline-core","book.cpp","cpp",266
"vsr-offline-core","book_bookmark.cpp","cpp",57
"vsr-offline-core","book_bookmark.h","h",63
"vsr-offline-core","book_state.cpp","cpp",57
"vsr-offline-core","book_highlight.h","h",63
"vsr-offline-core","book_state.h","h",93
"vsr-offline-core","book_highlight.cpp","cpp",57
"vsr-offline-core","book.h","h",170
"vsr-offline-core","vsr_service_manager.h","h",46
"vsr-offline-core","data_manager.cpp","cpp",68
"vsr-offline-core","bookshelf_client.cpp","cpp",175
"vsr-offline-core","bookshelf_client.h","h",70
"vsr-offline-core","csi_impl_vsr_core_unix.cpp","cpp",95
"vsr-offline-core","csi_impl_vsr_core.h","h",48
"vsr-offline-core","csi_impl_vsr_core.cpp","cpp",218
"vsr-offline-core","csi_impl_vsr_core_win32.cpp","cpp",98
"vsr-offline-core","vsr_api_request_handler.h","h",43
"vsr-offline-core","vsr_api_request_handler.cpp","cpp",74
"vsr-offline-core","vsr-prefix-headers.pch","pch",41
"vsr-offline-core","libvsr-core.gyp","gyp",177
"vsr-offline-core","libvsr-core.bat","bat",22
"vsr-offline-core","vsr.djinni","djinni",28
"vsr-offline-windows","README.md","md",41
"vsr-offline-windows","libvsr_version.rc","rc",116
"vsr-offline-windows","frontend-version-header.tlp","tlp",10
"vsr-offline-windows","shell_version.rc","rc",29
"vsr-offline-windows","setup-dev.bat","bat",0
"vsr-offline-windows","Gruntfile.js","js",854
"vsr-offline-windows","setup-all.bat","bat",0
"vsr-offline-windows","sign_dlls.bat","bat",14
"vsr-offline-windows","package.json","json",33
"vsr-offline-windows","shasum.js","js",35
"vsr-offline-windows","revisionUtils.js","js",61
"vsr-offline-windows","dproj.js","js",166
"vsr-offline-windows","clean.bat","bat",0
"vsr-offline-windows","dfs.js","js",83
"vsr-offline-windows","git.js","js",165
"vsr-offline-windows","VSR_CEF3.rc","rc",1
"vsr-offline-windows","ProjectGroup1.groupproj","groupproj",34
"vsr-offline-windows","VSR.dpr","dpr",118
"vsr-offline-windows","VSR.ico","ico",107
"vsr-offline-windows","ProjectGroup1.groupproj","groupproj",7
"vsr-offline-windows","VSR.dproj","dproj",138
"vsr-offline-windows","VSR_CEF3.bat","bat",2
"vsr-offline-windows","CEF3WebController.pas","pas",439
"vsr-offline-windows","CEF3WebControllerRSCHandler.pas","pas",134
"vsr-offline-windows","CEF3WebController.dfm","dfm",6
"vsr-offline-windows","MainFrm.pas","pas",340
"vsr-offline-windows","MainFrm.dfm","dfm",120
"vsr-offline-windows","CSIImplJSView.pas","pas",130
"vsr-offline-windows","CSIImplThreads.pas","pas",201
"vsr-offline-windows","CSIImplContentManagerDLL.pas","pas",91
"vsr-offline-windows","CSIImplContentManager.pas","pas",326
"vsr-offline-windows","CSIImplOSManager.pas","pas",145
"vsr-offline-windows","CSIImplFileManagerDLL.pas","pas",178
"vsr-offline-windows","CSIImplFileManager.pas","pas",319
"vsr-offline-windows","CSIImplSyncNotificationCenter.pas","pas",214
"vsr-offline-windows","CSIImplCore.pas","pas",392
"vsr-offline-windows","CSIImplApi.pas","pas",384
"vsr-offline-windows","VersionInfo.pas","pas",206
"vsr-offline-windows","Hashes.pas","pas",857
"vsr-offline-windows","DateTimeUtils.pas","pas",219
"vsr-offline-windows","TypeDefs.pas","pas",14
"vsr-offline-windows","MessageFrm.pas","pas",75
"vsr-offline-windows","IniPreferences.pas","pas",377
"vsr-offline-windows","MessageFrm.dfm","dfm",550
"vsr-offline-windows","HttpProxy.pas","pas",331
"vsr-offline-windows","DownloadingFrm.dfm","dfm",575
"vsr-offline-windows","CheckForUpdateFrm.pas","pas",53
"vsr-offline-windows","DownloadingFrm.pas","pas",129
"vsr-offline-windows","CheckForUpdateFrm.dfm","dfm",567
"vsr-offline-windows","NewVersionAvailableFrm.dfm","dfm",605
"vsr-offline-windows","NewVersionAvailableFrm.pas","pas",113
"vsr-offline-windows","VersionUtils.pas","pas",446
"vsr-offline-windows","UpdateChecker.pas","pas",741
"vsr-offline-windows","GUIUtils.pas","pas",261
"vsr-offline-windows","FileDownloadThread.pas","pas",548
"vsr-offline-windows","VSR.arm","arm",46
"vsr-offline-windows","VSR_CEF3.manifest","manifest",19
"vsr-offline-windows","VSR_CEF3.RES","RES",19
"vsr-offline-windows","VSR.res","res",107
"vsrbookshelf-e2e-testing","reRunRegisterHandlers.js","js",150
"vsrbookshelf-e2e-testing","cucumber-html","Unknown",5
"vsrbookshelf-e2e-testing","LICENSE.txt","txt",20
"vsrbookshelf-e2e-testing","README.md","md",237
"vsrbookshelf-e2e-testing","index.tmpl","tmpl",97
"vsrbookshelf-e2e-testing","script.js","js",24
"vsrbookshelf-e2e-testing","features.tmpl","tmpl",154
"vsrbookshelf-e2e-testing","style.css","css",218
"vsrbookshelf-e2e-testing","piechart.js","js",44
"vsrbookshelf-e2e-testing","reporter.js","js",306
"vsrbookshelf-e2e-testing","jsonDir.js","js",44
"vsrbookshelf-e2e-testing","searchFileUp.js","js",26
"vsrbookshelf-e2e-testing","package.json","json",131
"vsrbookshelf-e2e-testing","unhappy.feature","feature",26
"vsrbookshelf-e2e-testing","hooks.js","js",115
"vsrbookshelf-e2e-testing","stepDefs.js","js",82
"vsrbookshelf-e2e-testing","happy.feature","feature",72
"vsrbookshelf-e2e-testing","cucumber_report-1.json","json",704
"vsrbookshelf-e2e-testing","cucumber_report-2.json","json",279
"vsrbookshelf-e2e-testing","assertHtmlReports.js","js",23
"vsrbookshelf-e2e-testing","config.json","json",4
"vsrbookshelf-e2e-testing","index.js","js",35
"vsrbookshelf-e2e-testing","modules.xml","xml",7
"vsrbookshelf-e2e-testing","workspace.xml","xml",371
"vsrbookshelf-e2e-testing","cucumber-html.iml","iml",11
"vsrbookshelf-e2e-testing","CHANGELOG.md","md",306
"vsrbookshelf-e2e-testing","CKSNDC","Unknown",29
"vsrbookshelf-e2e-testing","cucumber-html","Unknown",2
"vsrbookshelf-e2e-testing","bookObj.js","js",203
"vsrbookshelf-e2e-testing","homepageObj.js","js",101
"vsrbookshelf-e2e-testing","loginObj.js","js",39
"vsrbookshelf-e2e-testing","after.js","js",11
"vsrbookshelf-e2e-testing","env.js","js",5
"vsrbookshelf-e2e-testing","hooks.js","js",39
"vsrbookshelf-e2e-testing","utilsObj.js","js",191
"vsrbookshelf-e2e-testing","world.js","js",39
"vsrbookshelf-e2e-testing","BAT.feature","feature",38
"vsrbookshelf-e2e-testing","homepage_steps.js","js",133
"vsrbookshelf-e2e-testing","book_steps.js","js",139
"vsrbookshelf-e2e-testing","login_steps.js","js",64
"vsrbookshelf-e2e-testing","reRun-Utils.js","js",366
"vsrbookshelf-e2e-testing","package.json","json",34
"vsrbookshelf-e2e-testing","unusedStepsFinder.js","js",107
"vsrbookshelf-e2e-testing","Metamorphosis-jackson.png","png",4297
"vsrbookshelf-e2e-testing","Metamorphosis-jackson.epub","epub",2045
"vsrbookshelf-e2e-testing","htmlGenerator.js","js",27
"vsrbookshelf-e2e-testing","index.html","html",563
"vsrbookshelf-e2e-testing","vcs.xml","xml",5
"vsrbookshelf-e2e-testing","mailResults.js","js",201
"vsrbookshelf-e2e-testing","env.json","json",19
"vsrbookshelf-e2e-testing","html-reporter","Unknown",4
"vsrbookshelf-e2e-testing","LICENSE.txt","txt",20
"vsrbookshelf-e2e-testing","README.md","md",180
"vsrbookshelf-e2e-testing","index.tmpl","tmpl",16
"vsrbookshelf-e2e-testing","script.js","js",11
"vsrbookshelf-e2e-testing","features.tmpl","tmpl",34
"vsrbookshelf-e2e-testing","style.css","css",39
"vsrbookshelf-e2e-testing","index.tmpl","tmpl",69
"vsrbookshelf-e2e-testing","script.js","js",24
"vsrbookshelf-e2e-testing","features.tmpl","tmpl",152
"vsrbookshelf-e2e-testing","style.css","css",163
"vsrbookshelf-e2e-testing","piechart.js","js",39
"vsrbookshelf-e2e-testing","index.tmpl","tmpl",37
"vsrbookshelf-e2e-testing","script.js","js",49
"vsrbookshelf-e2e-testing","features.tmpl","tmpl",71
"vsrbookshelf-e2e-testing","style.css","css",26
"vsrbookshelf-e2e-testing","reporter.js","js",283
"vsrbookshelf-e2e-testing","jsonDir.js","js",44
"vsrbookshelf-e2e-testing","package.json","json",115
"vsrbookshelf-e2e-testing","unhappy.feature","feature",25
"vsrbookshelf-e2e-testing","hooks.js","js",105
"vsrbookshelf-e2e-testing","stepDefs.js","js",67
"vsrbookshelf-e2e-testing","happy.feature","feature",73
"vsrbookshelf-e2e-testing","cucumber_report-1.json","json",704
"vsrbookshelf-e2e-testing","cucumber_report-2.json","json",279
"vsrbookshelf-e2e-testing","cucumber_report_bootstrap_snapshot.png","png",1008
"vsrbookshelf-e2e-testing","assertHtmlReports.js","js",23
"vsrbookshelf-e2e-testing","config.json","json",4
"vsrbookshelf-e2e-testing","index.js","js",35
"vsrbookshelf-e2e-testing","CHANGELOG.md","md",218
"vsrbookshelf-e2e-testing","html-reporter","Unknown",2
"vsrbuilder-e2e-testing","reRunRegisterHandlers.js","js",150
"vsrbuilder-e2e-testing","cucumber-html","Unknown",5
"vsrbuilder-e2e-testing","LICENSE.txt","txt",20
"vsrbuilder-e2e-testing","README.md","md",237
"vsrbuilder-e2e-testing","index.tmpl","tmpl",97
"vsrbuilder-e2e-testing","script.js","js",24
"vsrbuilder-e2e-testing","features.tmpl","tmpl",154
"vsrbuilder-e2e-testing","style.css","css",218
"vsrbuilder-e2e-testing","piechart.js","js",44
"vsrbuilder-e2e-testing","reporter.js","js",306
"vsrbuilder-e2e-testing","jsonDir.js","js",44
"vsrbuilder-e2e-testing","searchFileUp.js","js",26
"vsrbuilder-e2e-testing","package.json","json",131
"vsrbuilder-e2e-testing","unhappy.feature","feature",26
"vsrbuilder-e2e-testing","hooks.js","js",115
"vsrbuilder-e2e-testing","stepDefs.js","js",82
"vsrbuilder-e2e-testing","happy.feature","feature",72
"vsrbuilder-e2e-testing","cucumber_report-1.json","json",704
"vsrbuilder-e2e-testing","cucumber_report-2.json","json",279
"vsrbuilder-e2e-testing","assertHtmlReports.js","js",23
"vsrbuilder-e2e-testing","config.json","json",4
"vsrbuilder-e2e-testing","index.js","js",35
"vsrbuilder-e2e-testing","modules.xml","xml",7
"vsrbuilder-e2e-testing","workspace.xml","xml",371
"vsrbuilder-e2e-testing","cucumber-html.iml","iml",11
"vsrbuilder-e2e-testing","CHANGELOG.md","md",306
"vsrbuilder-e2e-testing","CKSNDC","Unknown",29
"vsrbuilder-e2e-testing","cucumber-html","Unknown",2
"vsrbuilder-e2e-testing","bookObj.js","js",214
"vsrbuilder-e2e-testing","commonObj.js","js",42
"vsrbuilder-e2e-testing","homepageObj.js","js",83
"vsrbuilder-e2e-testing","loginObj.js","js",80
"vsrbuilder-e2e-testing","after.js","js",18
"vsrbuilder-e2e-testing","env.js","js",5
"vsrbuilder-e2e-testing","hooks.js","js",34
"vsrbuilder-e2e-testing","takingScreenshots.js","js",21
"vsrbuilder-e2e-testing","world.js","js",59
"vsrbuilder-e2e-testing","BAT.feature","feature",36
"vsrbuilder-e2e-testing","common_steps.js","js",51
"vsrbuilder-e2e-testing","homepage_steps.js","js",55
"vsrbuilder-e2e-testing","book_steps.js","js",169
"vsrbuilder-e2e-testing","login_steps.js","js",93
"vsrbuilder-e2e-testing","reRun-utils.js","js",361
"vsrbuilder-e2e-testing","package.json","json",34
"vsrbuilder-e2e-testing","emaiTemplate.js","js",194
"vsrbuilder-e2e-testing","Metamorphosis-jackson.png","png",4297
"vsrbuilder-e2e-testing","Metamorphosis-jackson.epub","epub",2045
"vsrbuilder-e2e-testing","htmlGenerator.js","js",25
"vsrbuilder-e2e-testing","mailResults.js","js",63
"vsrbuilder-e2e-testing","reRunReport.json","json",1
"vsrbuilder-e2e-testing","config.json","json",16
"vsr-offline-mac","developer-id-certificates.p","p",31
"vsr-offline-mac","README.md","md",34
"vsr-offline-mac","01becker.xml","xml",42
"vsr-offline-mac","index.xml","xml",42
"vsr-offline-mac","frontend-version-header.tlp","tlp",10
"vsr-offline-mac","Gruntfile.js","js",880
"vsr-offline-mac","package.json","json",25
"vsr-offline-mac","git.js","js",183
"vsr-offline-mac","Makefile","Makefile",27
"vsr-offline-mac","vsr-mac.gyp","gyp",344
"vsr-offline-mac","AppDelegate+Settings.mm","mm",146
"vsr-offline-mac","NSString+Utils.h","h",21
"vsr-offline-mac","NSString+Utils.mm","mm",49
"vsr-offline-mac","InternalMediaServer.m","m",61
"vsr-offline-mac","RouteResponse.m","m",77
"vsr-offline-mac","Route.h","h",18
"vsr-offline-mac","HTTPResponseProxy.m","m",82
"vsr-offline-mac","HTTPResponseProxy.h","h",13
"vsr-offline-mac","RoutingHTTPServer.h","h",43
"vsr-offline-mac","RouteRequest.h","h",16
"vsr-offline-mac","Route.m","m",11
"vsr-offline-mac","RoutingConnection.m","m",137
"vsr-offline-mac","RouteResponse.h","h",22
"vsr-offline-mac","RouteRequest.m","m",47
"vsr-offline-mac","RoutingConnection.h","h",6
"vsr-offline-mac","RoutingHTTPServer.m","m",285
"vsr-offline-mac","GCDAsyncSocket.m","m",7430
"vsr-offline-mac","GCDAsyncSocket.h","h",1074
"vsr-offline-mac","About.txt","txt",3
"vsr-offline-mac","DDTTYLogger.m","m",1479
"vsr-offline-mac","DDLog.h","h",601
"vsr-offline-mac","DispatchQueueLogFormatter.h","h",116
"vsr-offline-mac","DispatchQueueLogFormatter.m","m",251
"vsr-offline-mac","ContextFilterLogFormatter.m","m",191
"vsr-offline-mac","README.txt","txt",7
"vsr-offline-mac","ContextFilterLogFormatter.h","h",65
"vsr-offline-mac","DDTTYLogger.h","h",167
"vsr-offline-mac","DDAbstractDatabaseLogger.m","m",727
"vsr-offline-mac","About.txt","txt",32
"vsr-offline-mac","DDFileLogger.m","m",1353
"vsr-offline-mac","DDFileLogger.h","h",334
"vsr-offline-mac","DDASLLogger.m","m",99
"vsr-offline-mac","DDAbstractDatabaseLogger.h","h",102
"vsr-offline-mac","DDASLLogger.h","h",41
"vsr-offline-mac","DDLog.m","m",1083
"vsr-offline-mac","DAVConnection.h","h",7
"vsr-offline-mac","DAVResponse.h","h",11
"vsr-offline-mac","PUTResponse.h","h",8
"vsr-offline-mac","PUTResponse.m","m",69
"vsr-offline-mac","DAVConnection.m","m",160
"vsr-offline-mac","DELETEResponse.m","m",49
"vsr-offline-mac","DELETEResponse.h","h",7
"vsr-offline-mac","DAVResponse.m","m",372
"vsr-offline-mac","HTTPMessage.m","m",113
"vsr-offline-mac","HTTPConnection.m","m",2708
"vsr-offline-mac","HTTPAuthenticationRequest.h","h",45
"vsr-offline-mac","WebSocket.h","h",105
"vsr-offline-mac","HTTPServer.m","m",772
"vsr-offline-mac","WebSocket.m","m",791
"vsr-offline-mac","MultipartMessageHeaderField.m","m",211
"vsr-offline-mac","MultipartFormDataParser.m","m",529
"vsr-offline-mac","MultipartMessageHeaderField.h","h",23
"vsr-offline-mac","MultipartMessageHeader.m","m",86
"vsr-offline-mac","MultipartFormDataParser.h","h",65
"vsr-offline-mac","MultipartMessageHeader.h","h",33
"vsr-offline-mac","DDData.h","h",14
"vsr-offline-mac","DDNumber.h","h",12
"vsr-offline-mac","DDNumber.m","m",88
"vsr-offline-mac","DDRange.h","h",56
"vsr-offline-mac","DDRange.m","m",104
"vsr-offline-mac","DDData.m","m",158
"vsr-offline-mac","HTTPMessage.h","h",48
"vsr-offline-mac","HTTPDynamicFileResponse.m","m",292
"vsr-offline-mac","HTTPAsyncFileResponse.m","m",405
"vsr-offline-mac","HTTPFileResponse.h","h",25
"vsr-offline-mac","HTTPDataResponse.m","m",79
"vsr-offline-mac","HTTPAsyncFileResponse.h","h",75
"vsr-offline-mac","HTTPDynamicFileResponse.h","h",52
"vsr-offline-mac","HTTPErrorResponse.h","h",9
"vsr-offline-mac","HTTPDataResponse.h","h",13
"vsr-offline-mac","HTTPRedirectResponse.m","m",73
"vsr-offline-mac","HTTPErrorResponse.m","m",38
"vsr-offline-mac","HTTPFileResponse.m","m",237
"vsr-offline-mac","HTTPRedirectResponse.h","h",12
"vsr-offline-mac","HTTPLogging.h","h",136
"vsr-offline-mac","HTTPServer.h","h",205
"vsr-offline-mac","HTTPResponse.h","h",149
"vsr-offline-mac","HTTPConnection.h","h",119
"vsr-offline-mac","HTTPAuthenticationRequest.m","m",195
"vsr-offline-mac","CocoaHTTPServer","Unknown",6
"vsr-offline-mac","CocoaHTTPServer","Unknown",13
"vsr-offline-mac","InternalMediaServer.h","h",16
"vsr-offline-mac","AppDelegate+System.h","h",22
"vsr-offline-mac","AppDelegate+Notifications.h","h",20
"vsr-offline-mac","AppDelegate+Sparkle.h","h",22
"vsr-offline-mac","AppDelegate+Settings.h","h",32
"vsr-offline-mac","AppDelegate+System.mm","mm",90
"vsr-offline-mac","XPWebView+WebFrameLoadDelegate.m","m",102
"vsr-offline-mac","XPWebViewsCenter.h","h",59
"vsr-offline-mac","XPWebViewBaseProtocol.h","h",34
"vsr-offline-mac","XPWebViewBaseProtocol.m","m",217
"vsr-offline-mac","XPWebViewApiProtocol.h","h",17
"vsr-offline-mac","XPWebViewApiProtocol.mm","mm",143
"vsr-offline-mac","XPWebView.m","m",123
"vsr-offline-mac","XPWebView+WebResourceLoadDelegate.m","m",67
"vsr-offline-mac","XPWebView+WebResourceLoadDelegate.h","h",12
"vsr-offline-mac","XPWebView+UIDelegate.m","m",66
"vsr-offline-mac","XPWebView+WebFrameLoadDelegate.h","h",18
"vsr-offline-mac","XPWebViewsCenter.m","m",239
"vsr-offline-mac","XPWebView.h","h",44
"vsr-offline-mac","XPWebView+UIDelegate.h","h",17
"vsr-offline-mac","XPWebToolController.xib","xib",30
"vsr-offline-mac","XPWebToolController.h","h",23
"vsr-offline-mac","XPMainWindowController.mm","mm",59
"vsr-offline-mac","XPWebToolController.m","m",56
"vsr-offline-mac","XPMainWindowController.h","h",16
"vsr-offline-mac","AppDelegate.mm","mm",210
"vsr-offline-mac","AppDelegate+Sparkle.mm","mm",81
"vsr-offline-mac","main.mm","mm",20
"vsr-offline-mac","AppDelegate+Notifications.mm","mm",55
"vsr-offline-mac","CSIImplOSManager.h","h",18
"vsr-offline-mac","CSIImplFileManager.h","h",17
"vsr-offline-mac","CSIImplJSView.h","h",17
"vsr-offline-mac","CSIImplContentManager.h","h",17
"vsr-offline-mac","CSIImplSyncNotificationsHandler.m","m",55
"vsr-offline-mac","CSIImplOSManager.m","m",195
"vsr-offline-mac","CSIImplThreads.m","m",47
"vsr-offline-mac","CSIImplSyncNotificationsHandler.h","h",17
"vsr-offline-mac","CSIImplJSView.mm","mm",39
"vsr-offline-mac","CSIImplThreads.h","h",18
"vsr-offline-mac","CSIImplContentManager.mm","mm",75
"vsr-offline-mac","CSIImplFileManager.m","m",231
"vsr-offline-mac","AppDelegate.h","h",40
"vsr-reader","bundle-analyzer.js","js",11
"vsr-reader","common.js","js",128
"vsr-reader","emit-version.js","js",27
"vsr-reader","bump-version-if-changed.js","js",24
"vsr-reader","build.js","js",15
"vsr-reader","vsr-reader","Unknown",15
"vsr-reader","file.mock","mock",0
"vsr-reader","component.test","test",7
"vsr-reader","cfi_runtime_errors.js","js",83
"vsr-reader","cfi_interpreter.js","js",397
"vsr-reader","index.d","d",64
"vsr-reader","package.json","json",11
"vsr-reader","cfi_parser_gen.js","js",1480
"vsr-reader","index.js","js",83
"vsr-reader","cfi_instructions.js","js",348
"vsr-reader","cfi_generator.js","js",462
"vsr-reader","settings.json","json",4
"vsr-reader","README.md","md",73
"vsr-reader","yarn.lock","lock",7673
"vsr-reader","vsr-reader","Unknown",1
"vsr-reader","tslint.json","json",8
"vsr-reader","vsr-reader","Unknown",1
"vsr-reader","redux-batch.d","d",10
"vsr-reader","globals.d","d",1
"vsr-reader","react-types-alias.d","d",11
"vsr-reader","systemjs.d","d",0
"vsr-reader","svg.d","d",8
"vsr-reader","react-frame-component.d","d",15
"vsr-reader","react-clipboard.js","js",11
"vsr-reader","react-rangeslider.d","d",23
"vsr-reader","hmr.d","d",1
"vsr-reader","require.d","d",5
"vsr-reader","last-build.bin","bin",0
"vsr-reader","fileHashes.lock","lock",0
"vsr-reader","cache.properties","properties",2
"vsr-reader","cache.properties","properties",0
"vsr-reader","built.bin","bin",0
"vsr-reader","package.json","json",123
"vsr-reader","fetch-document-prepared.ts","ts",166
"vsr-reader","epub-bootstrap-load.ts","ts",126
"vsr-reader","math-fonts.ts","ts",102
"vsr-reader","href-to-position.ts","ts",18
"vsr-reader","nearest-charoffset-of-element.ts","ts",30
"vsr-reader","content-doc-utils.ts","ts",47
"vsr-reader","wrap-range-text.ts","ts",136
"vsr-reader","epub-print.ts","ts",168
"vsr-reader","epub-toc-panel.tsx","tsx",91
"vsr-reader","epub-options-panel-factory.tsx","tsx",27
"vsr-reader","epub-layout.tsx","tsx",95
"vsr-reader","epub-copy-page-url.tsx","tsx",71
"vsr-reader","calc-current-position.ts","ts",97
"vsr-reader","epub-print-dialog-panel.tsx","tsx",84
"vsr-reader","epub-reader.tsx","tsx",797
"vsr-reader","epub-layout-phone.tsx","tsx",103
"vsr-reader","epub-options-panel-phone-factory.tsx","tsx",25
"vsr-reader","epub-copy-page-url-phone.tsx","tsx",72
"vsr-reader","epub-toolbar.tsx","tsx",62
"vsr-reader","epub-navigation-bar.tsx","tsx",64
"vsr-reader","docindex-by-path.ts","ts",20
"vsr-reader","pageindexes-by-docindex.ts","ts",30
"vsr-reader","toc-items-tree-view.ts","ts",17
"vsr-reader","common-book-metadata-toc-item.ts","ts",27
"vsr-reader","tocindexes-by-docindex.ts","ts",30
"vsr-reader","tocindex-by-pageindex.ts","ts",92
"vsr-reader","docindex-by-docid.ts","ts",20
"vsr-reader","pageindex-of-doc-charoffset.ts","ts",33
"vsr-reader","pages-docindex-charoffset.ts","ts",31
"vsr-reader","has-pages.ts","ts",12
"vsr-reader","nav-previous-title.ts","ts",20
"vsr-reader","title-by-docindex.ts","ts",20
"vsr-reader","can-nav-next.ts","ts",20
"vsr-reader","current-doc-id.ts","ts",15
"vsr-reader","can-nav-previous.ts","ts",15
"vsr-reader","current-highlights.ts","ts",21
"vsr-reader","nav-cur-title.ts","ts",14
"vsr-reader","toc-items-tree-view-cur-path.ts","ts",20
"vsr-reader","bookmarked.ts","ts",19
"vsr-reader","title-by-docid.ts","ts",26
"vsr-reader","page-names.ts","ts",12
"vsr-reader","print-enabled.ts","ts",16
"vsr-reader","current-page.ts","ts",17
"vsr-reader","bookmarks.ts","ts",29
"vsr-reader","nav-next-title.ts","ts",20
"vsr-reader","current-spine-item.ts","ts",19
"vsr-reader","indexes-by-docindex.ts","ts",54
"vsr-reader","navslideindexes-by-docindex.ts","ts",27
"vsr-reader","nav-slide-items.ts","ts",101
"vsr-reader","cur-position.ts","ts",35
"vsr-reader","font-size.ts","ts",54
"vsr-reader","page-width.ts","ts",28
"vsr-reader","book-metadata.ts","ts",70
"vsr-reader","doc-readystate.ts","ts",19
"vsr-reader","epub-state.ts","ts",13
"vsr-reader","reducer.ts","ts",46
"vsr-reader","previous-doc-button.tsx","tsx",7
"vsr-reader","doc-iframe.tsx","tsx",541
"vsr-reader","next-doc-button.tsx","tsx",7
"vsr-reader","iframe-div.tsx","tsx",9
"vsr-reader","highlights-dom.ts","ts",277
"vsr-reader","img-lazy-loading.ts","ts",78
"vsr-reader","cfi-de-serialize.ts","ts",102
"vsr-reader","char-offsets-range-convert.ts","ts",202
"vsr-reader","elements-with-charoffsets-from-doc.ts","ts",29
"vsr-reader","calc-frame-window-width.ts","ts",42
"vsr-reader","text-selection-tracker.ts","ts",46
"vsr-reader","document-cfi-proxy.ts","ts",209
"vsr-reader","char-coordinates-locator.ts","ts",175
"vsr-reader","image-load-tracker.ts","ts",32
"vsr-reader","build-image-url.ts","ts",10
"vsr-reader","pdf-print.ts","ts",81
"vsr-reader","pdf-bootstrap-load.ts","ts",176
"vsr-reader","pdf-frame.tsx","tsx",177
"vsr-reader","pdf-options-panel-factory.tsx","tsx",28
"vsr-reader","pdf-copy-page-url.tsx","tsx",67
"vsr-reader","pdf-layout.tsx","tsx",112
"vsr-reader","pdf-toc-panel.tsx","tsx",91
"vsr-reader","pdf-navigation-bar.tsx","tsx",74
"vsr-reader","pdf-print-dialog-panel.tsx","tsx",68
"vsr-reader","pdf-copy-page-url-phone.tsx","tsx",67
"vsr-reader","pdf-layout-phone.tsx","tsx",93
"vsr-reader","pdf-options-panel-phone-factory.tsx","tsx",27
"vsr-reader","pdf-reader.tsx","tsx",386
"vsr-reader","pdf-toolbar.tsx","tsx",59
"vsr-reader","toc-items-tree-view.ts","ts",17
"vsr-reader","toolbar-toc-items.ts","ts",29
